batiment_groupe_id,s_geom_groupe
24322000AR0827_345d52fafdf76cc,98
24322000AR0829_b5bf29f79a3b4ee,59
24322000AR0830_5434908c3a9f2e0,67
24322000AR0831_e0943fdd7160afa,60
24322000AR0832_676be9285456f17,65
24322000AR0833_e07267ab53083f0,119
24322000AR0834_9c7c439554a29c1,77
24322000AR0835_18aa78b205a9eed,56
24322000AR0837_60604d09ce175a1,69
24322000AR0838_e6b9412b3514e48,70
24322000AR0840_cfbb11a3207b7fd,102
24322000AR0841_e1725924e928326,121
24322000AR0842_7815ca25bceca3e,75
24322000AR0843_ae726253644da1c,60
24322000AR0844_c8de0c6ca950bcc,100
24322000AR0846_0d10fa948ff06cb,128
24322000AR0848_d5f357528dbdb85,149
24322000AR0850_4a54810879982e3,192
24322000AR0851_bd6a8db93490169,114
24322000AR0853_eda439c2f703f2a,126
24322000AR0854_d9dd2d1e6ee5259,71
24322000AR0855_5b905d0a1e783f3,72
24322000AR0856_2fc3c877d5815da,99
24322000AR0857_ff30bcc1eda8a0f,68
24322000AR0858_1d0c1021cce0812,83
24322000AR0859_c468b34f10f2114,124
24322000AR0860_7f8900c6bb4b57f,87
24322000AR0861_c960681c36deab0,47
24322000AR0862_7c21fb1f9311432,70
24322000AR0863_401d700026edf41,64
24322000AR0864_6a12f7c90718c73,18
24322000AR0867_070db87d17dd8ca,112
24322000AR0868_185f8c884fb5b93,108
24322000AR0869_615f4f354454a7f,126
24322000AR0869_ab9f25fafb273b1,47
24322000AR0872_8c01e8947ffcdec,71
24322000AR0873_2549bf0e049e421,73
24322000AR0874_05de077ea2d8782,68
24322000AR0875_11b178cbb4f2d26,36
24322000AR0876_6937bae6be88a50,96
24322000AR0877_872c9bbecff1f68,70
24322000AR0878_f4ee36948121c60,113
24322000AR0879_f3498e5eb962418,115
24322000AR0880_71ddc8b98b321d8,113
24322000AR0881_80c9153871ffe4b,106
24322000AR0883_cafbee33f3756e5,65
24322000AR0884_03a99723dee548c,72
24322000AR0885_8874a761c1348bf,48
24322000AR0886_362fc354c7e175a,79
24322000AR0887_b2470121f750cf3,94
24322000AR0888_134a5db2a9625b5,29
24322000AR0889_8af5156a6429dc7,74
24322000AR0890_daeb30623b20be0,58
24322000AR0891_4ee34e68372804c,114
24322000AR0892_76b018c511e6883,70
24322000AR0894_ab45e656e57c4b5,102
24322000AR0895_8b4ce165c120951,99
24322000AR0898_c224997c842bcb1,74
24322000AR0899_63ce4e16e1de0cc,81
24322000AR0900_2a789a8bc41e28a,74
24322000AR0901_a3f7b092726f972,79
24322000AR0902_530666f4054cb4f,83
24322000AR0905_62642a97a0c302c,74
24322000AR0906_29c4c6f93ed7ca9,68
24322000AR0907_07b329c1a98dd43,75
24322000AR0908_de9275ad62f529e,62
24322000AR0909_7e5cc0a73eaefbf,79
24322000AR0910_8cce803bef4828d,111
24322000AR0911_3c4c5f717f1b188,104
24322000AR0912_4c551884b09021e,60
24322000AR0918_cc1dda982311656,29
24322000AR0919_423b9d34583c9fe,24
24322000AR0920_b395bbead144017,30
24322000AR0926_3868bd237d2993f,120
24322000AR0927_0ef996439b79571,123
24322000AR0928_1cb8c85821b277e,124
24322000AR0933_d8a7bae28bb771d,544
24322000AR0934_10b4e2941cf43c9,124
24322000AR0935_d7508abd145c99a,88
24322000AR0936_6af8aed7fbd0eb9,106
24322000AR0937_50a9debdbe20ccc,107
24322000AR0938_abb31cac2ba247c,89
24322000AR0943_7c9ecc02029cb2a,82
24322000AR0944_b9582f243c52b59,74
24322000AR0954_625217cba89edf5,32
24322000AR0956_bfb3c3c4e32f049,93
24322000AR0957_9b06479db805817,115
24322000AR0960_cab8b169d2a96c7,128
24322000AR0961_e794882b9fc32ae,95
24322000AR0963_6eb78c02339cf7a,58
24322000AR0964_a9a0bf3d2620a15,114
24322000AR0965_e92afccaec5fe45,120
24322000AR0967_6c3625f7c78ebac,15
24322000AR0970_c6be713377d7986,24
24322000AR0974_841e41a2537587e,731
24322000AR0976_abc718792f7a848,357
24322000AR0978_45236f13bbf2629,72
24322000AR0982_1b5dd16064da544,141
24322000AR0982_ee7438ee802fa50,57
24322000AR0986_11c0f0f282dd84b,211
24322000AR0994_5c0dbd9c88a3cc0,11
24322000AR0995_e29095a4ceda47b,
24322000AR0996_2f87eeb97c01310,
24322000AR0997_b0951b4cd583382,14
24322000AR0998_cf10fad7507848a,13
24322000AR0999_4bb5b225cb98231,13
24322000AR1000_48605c785e434cc,13
24322000AR1001_c16e4680a83fa15,16
24322000AR1007_212c2d5a0272fbc,99
24322000AR1008_2442704ad2360b6,57
24322000AR1010_5f946a0bcf10aaf,151
24322000AR1011_774b8c24274fa6f,106
24322000AR1016_7b5de939d94dd47,120
24322000AR1017_26f54a1c52095b9,578
24322000AR1022_c56ee7d9a696add,124
24322000AR1028_092c6127bb65b4e,119
24322000AR1030_25d61b3cdef0c48,71
24322000AR1032_b20e811e34a74e8,53
24322000AR1042_6d53fd8883b32bd,113
24322000AR1043_460efcb0e7a1539,102
24322000AR1044_c44f997f75364e2,144
24322000AR1045_d12ec50f97b4c78,417
24322000AR1048_bc960be02501aa7,84
24322000AR1049_0f6d407168082a8,3781
24322000AR1050_f2da4c871d6a000,78
24322000AR1052_47581943345e283,240
24322000AR1052_4e4c910bd88b468,67
24322000AR1052_599923c6130de66,173
24322000AR1056_f2f65275097c835,131
24322000AR1067_c01ca3292a00fd2,177
24322000AR1070_033834ddeded38a,130
24322000AR1074_7859ab65bf82bb2,84
24322000AR1075_8b3647f0ae01c22,129
24322000AR1079_83e0a654c7a2dff,172
24322000AR1080_e41d9ac0fc667b8,18
24322000AR1081_3a9295e0d810b58,79
24322000AR1082_ee6b5078947a019,120
24322000AR1083_fde2084d41dbc3c,109
24322000AR1085_fcd99a508fa4fda,88
24322000AR1086_63667d65ae53b92,162
24322000AR1087_ad18dcedb542a7c,66
24322000AR1088_3b8bc8d0755d71b,43
24322000AR1089_3e126b0055193cd,205
24322000AR1092_9ddc0447016a1b8,90
24322000AR1093_b6af6339fd16a34,69
24322000AR1094_b6f03622a0cbb33,36
24322000AR1096_3af6187169427f2,84
24322000AR1099_689c54003775eb5,70
24322000AR1101_99dac1297bb8f6a,103
24322000AR1102_f4a6583a9987e75,67
24322000AR1103_9692216203450eb,88
24322000AR1111_65301be83af2a15,125
24322000AR1116_dc7a312d280a9c0,170
24322000AR1117_4dbdd7de79ba532,254
24322000AR1118_8b3a498f016b9b0,
24322000AR1119_d5f9ac5175fddbd,256
24322000AR1124_10a5c5935913612,17
24322000AR1125_33f51b2b224db81,83
24322000AR1126_f0e321a7a4ecaa9,71
24322000AR1128_4aa01795a3ab95b,70
24322000AR1129_8b8692a831e822e,76
24322000AR1130_71220ca83108aca,267
24322000AR1132_5946f12aedd0461,
24322000AR1133_83e5890c37c5ca1,174
24322000AR1145_4c61100f99d25bc,93
24322000AR1151_d7dc8a362ab0640,106
24322000AR1152_2414861d63818f4,102
24322000AR1153_768b49e4d8bd7e8,72
24322000AR1154_83b615a19113881,40
24322000AR1155_277760b1bc16924,56
24322000AR1158_1c39e6e02bd5122,104
24322000AS0003_d4ad919a8763f77,200
24322000AS0005_b82ab81a976d359,81
24322000AS0006_30c0b2d10cf176f,99
24322000AS0008_903e806ac94de2e,65
24322000AS0009_4eb353dab518596,51
24322000AS0010_8345a1e56703c8e,72
24322000AS0011_8975bea40e4ace1,69
24322000AS0012_b2c3601447ca2d1,63
24322000AS0013_6e4115f08b55633,105
24322000AS0014_3e01f648a5a6fce,46
24322000AS0015_99c83118bd3e115,63
24322000AS0016_a465df670016fb1,190
24322000AS0017_2246429d5d66d23,81
24322000AS0018_a364e6809f1020d,113
24322000AS0019_579f94da1d048f9,89
24322000AS0020_948d008009406ce,77
24322000AS0021_79167183575d867,102
24322000AS0024_3b876a6d9a26e2d,409
24322000AS0026_40099ee66288931,122
24322000AS0027_8b10e76902f0d4f,82
24322000AS0028_d7db5fb7127841c,61
24322000AS0029_7684025d3ea2cbe,80
24322000AS0030_2bee48da487c947,81
24322000AS0032_ef83b9072bbbc3c,86
24322000AS0040_b8d8c42d9fcda29,104
24322000AS0041_b02b689021186dc,94
24322000AS0042_bee068c7682b54f,94
24322000AS0043_cdf4eaf227b5f19,102
24322000AS0045_cc197ca30f8fba4,56
24322000AS0050_ba3ed215aed9836,59
24322000AS0051_aac560b80e468cb,57
24322000AS0052_1049b682d8f6668,57
24322000AS0053_6e69f83b0fe4147,64
24322000AS0054_2521d8739eb3f3d,65
24322000AS0058_a7a5298b6176f68,60
24322000AS0060_0b8aa1ba4e92a30,67
24322000AS0061_c806e2726632f21,86
24322000AS0066_5aa4a86d788cd15,102
24322000AS0067_6c927f4d7f05aae,69
24322000AS0068_83d1b7aee1be871,67
24322000AS0069_aa2af02a6292233,68
24322000AS0070_671d207e85a2126,67
24322000AS0071_090563154f1b0c6,41
24322000AS0072_3a796611195e695,26
24322000AS0073_816b81b6ac801ab,67
24322000AS0074_d68f3aead21b3a8,66
24322000AS0075_3ae293363ace90d,85
24322000AS0077_95523ff822e96fe,26
24322000AS0078_bfbfab0fad8bc45,120
24322000AS0079_762eeb6722995c8,74
24322000AS0082_7ef989fa2a44400,136
24322000AS0083_6b930809121363e,78
24322000AS0084_6f628ac97f48ea1,79
24322000AS0085_3b7f74881c4c0ab,94
24322000AS0086_9eba87975b7a96b,82
24322000AS0087_fbef6a0d280e037,82
24322000AS0089_dca94a9b1d36ac8,67
24322000AS0090_7bf303b559a16d4,88
24322000AS0090_8c2336161b690b3,28
24322000AS0093_0ecb3038a9667ba,81
24322000AS0095_bb2bf900de89090,72
24322000AS0096_1462e377c11b264,62
24322000AS0097_54ddb30e0d9a3d6,62
24322000AS0099_425a81ccd641423,78
24322000AS0100_996761a05702c84,80
24322000AS0101_16c4b6cbc928e38,169
24322000AS0103_138b3a6d3c51619,70
24322000AS0104_a4603e56ee9aeed,72
24322000AS0105_eb3a556a45a69ed,97
24322000AS0106_057137d280c1432,113
24322000AS0107_f66f67177de664b,90
24322000AS0110_b682b420a7f6367,30
24322000AS0112_1430efe1aa69c56,75
24322000AS0114_06a685e45329b2a,99
24322000AS0115_64d3df96f750076,111
24322000AS0116_95621be44ef7c0c,152
24322000AS0117_743f85f9a9f3581,77
24322000AS0118_940824106967a79,99
24322000AS0118_bfa7fad5eea5e67,72
24322000AS0119_59588f48c3d3b15,122
24322000AS0121_5c894816877163c,95
24322000AS0122_87d5e2532975d0c,85
24322000AS0123_1e3366d61eeef1b,68
24322000AS0124_ae977248bd90f6c,181
24322000AS0125_3e2d85601c6cbc2,68
24322000AS0126_8a8c86fa40324c9,76
24322000AS0128_8d2326b7e9a79c2,124
24322000AS0129_800674a61c7b42c,70
24322000AS0130_0f5221d32a76837,118
24322000AS0134_366c9525092be1d,133
24322000AS0138_3d2019d7caafc45,59
24322000AS0139_198b385c2f7cb4c,86
24322000AS0140_35020ea559b5eda,77
24322000AS0141_f845979ab381fcc,44
24322000AS0142_98957d56b7f8366,95
24322000AS0143_e22c68678f75cfc,22
24322000AS0144_d037e68a3a40c51,66
24322000AS0145_f67457acc802e54,56
24322000AS0146_cf4e215741a3e97,46
24322000AS0147_7ef4375bcbbd362,59
24322000AS0148_f30e40be76edce5,40
24322000AS0149_9e8f5133df0af28,86
24322000AS0150_3f8c83d998c1f37,66
24322000AS0151_aa01fa06f911671,169
24322000AS0152_4c123cd536ebcdb,44
24322000AS0154_882566938722f24,24
24322000AS0157_f8d56a7aaaa1998,90
24322000AS0158_ff891f23163e8ae,103
24322000AS0164_fb8dd34e75b7403,58
24322000AS0165_507a6539c979150,108
24322000AS0166_d03eaf1be945b06,50
24322000AS0169_e84e8c32e92184f,78
24322000AS0170_254e46b55bce178,100
24322000AS0171_0dcbbdc066b8104,43
24322000AS0172_0f03430eaf29f33,125
24322000AS0176_bd1dd4d4e1335b3,180
24322000AS0178_1d8200e3a0fef81,49
24322000AS0180_ba3246659b04da2,111
24322000AS0181_12394e0ef14498d,1267
24322000AS0182_6999fad4007a633,75
24322000AS0183_7e622085045a6d5,157
24322000AS0185_94f80a4946ae4aa,177
24322000AS0186_c5e2a46a0b7b6ca,78
24322000AS0187_bfda66251d377d5,43
24322000AS0188_cdb9c0100d50416,121
24322000AS0189_089c76ad8a39884,60
24322000AS0191_8904243d219abdc,87
24322000AS0196_9e22da02a270908,93
24322000AS0205_8c15e8a2744f230,94
24322000AS0206_c077ed364579853,95
24322000AS0207_7fe06b2a7202eb6,102
24322000AS0212_8547f2e7a74a952,84
24322000AS0215_c0c932617475bd7,99
24322000AS0216_cd58c7f14b0acfc,95
24322000AS0219_a73b2e7bc0e582a,68
24322000AS0220_4732f96f57fbc4c,110
24322000AS0221_ae3704af6b52151,124
24322000AS0222_dcbccad32748c19,84
24322000AS0223_a32c35790ac1aff,95
24322000AS0225_3d87f7fe65bbee3,92
24322000AS0227_dc601dee69b56ed,62
24322000AS0228_969bdb085b7e507,81
24322000AS0229_54ac92391ece83b,100
24322000AS0232_5d59aa67ea70f05,79
24322000AS0235_f513777d6cafff9,81
24322000AS0236_d9d378993960d7b,74
24322000AS0237_6c4c8f5033bc4aa,90
24322000AS0238_20cfcdf2bae9ef2,60
24322000AS0240_4121c97c6eff835,76
24322000AS0241_a4bd63b562ed755,93
24322000AS0244_5d005e10359d4d4,71
24322000AS0245_8a3bdb73de893c5,82
24322000AS0253_2a62a2374a5a5c7,77
24322000AS0257_b4dc5c10b7a657b,51
24322000AS0257_e32be11433601e3,115
24322000AS0258_31983069ccb4937,270
24322000AS0274_5b3629b16141961,82
24322000AS0277_0f93669d38a802a,134
24322000AS0286_ada9b462d42b6df,103
24322000AS0290_60cbe5e5ab17562,77
24322000AS0292_43762d920e4bc76,114
24322000AS0301_1039b0628e90cfe,163
24322000AS0301_4da6c39354de664,164
24322000AS0307_197c0ef79418def,102
24322000AS0308_6fcb5186937e67a,104
24322000AS0309_a22b3fafa47bd0a,104
24322000AS0310_facbd1fe4674833,118
24322000AS0311_38b800c23e3db79,106
24322000AS0312_5177f990556eaa7,90
24322000AS0314_2afb78c7d8ac048,63
24322000AS0322_67881ca71ef54c5,91
24322000AS0323_0bbe3412d84d20e,94
24322000AS0324_93582e12a23fa11,82
24322000AS0342_08249cdaba33187,268
24322000AS0342_156372f815ef3bd,367
24322000AS0342_4da4346aaeef438,424
24322000AS0342_6b05e621ed508ba,541
24322000AS0342_8f819a2c15f7daa,723
24322000AS0342_904e2bdb0149f83,546
24322000AS0342_c4f82c05a452308,135
24322000AS0342_e25a6129d676ae2,517
24322000AS0342_e3704fa20042905,310
24322000AS0343_e385c5e627e23f6,109
24322000AS0344_d1a750d2d1f2cf0,84
24322000AS0345_344b9125f627987,135
24322000AS0346_d9f6964813fb238,156
24322000AS0347_c1b5086a00833d7,104
24322000AS0348_243de175f9e44a3,95
24322000AS0349_a394534cc6b249d,95
24322000AS0353_2b03dbfbf36b319,13
24322000AS0354_d6db8da293083fd,15
24322000AS0358_e14826a9b19c13f,105
24322000AS0367_9aaea72c45711df,28
24322000AS0371_ffcc54e0bcbf425,17
24322000AS0372_ea65e011105415c,18
24322000AS0373_2389a17abb514a0,19
24322000AS0379_4825e4bf09ceaa1,81
24322000AS0381_c0e7f297798af6e,78
24322000AS0393_5e03a53d1fe11bf,117
24322000AS0394_2f6e48752418922,125
24322000AS0395_66b5248cca52359,112
24322000AS0396_92cb49492888ef9,87
24322000AS0398_1d304ed4c9f8183,78
24322000AS0399_1b1f229c0183006,125
24322000AS0400_bcfe7031ca836ec,45
24322000AS0401_4872b1d8f0191f2,59
24322000AS0416_1aea35899ec76eb,1456
24322000AS0418_03c318d7b7aaef2,6
24322000AS0425_5504f5301a39605,90
24322000AS0430_13745d9e384561a,133
24322000AS0441_bb86036e66a1fb8,92
24322000AS0455_8fbe36af7854b0d,92
24322000AS0456_4c8d4faa23ae735,100
24322000AS0457_659143827dba1f3,89
24322000AS0459_8fb2e186cf2d4da,83
24322000AS0460_d4d2c59cd99992b,103
24322000AS0463_ca3370973bf6d51,101
24322000AS0464_f571e2a904378ef,126
24322000AS0478_24417e0ec4383b5,116
24322000AS0479_7a43ea33bfa228d,110
24322000AS0481_e4371290b4d98ac,89
24322000AS0482_6d9ea015e934f0c,158
24322000AS0483_df3bff37ead45fa,145
24322000AS0489_9fe0fdb0877f4c2,132
24322000AS0492_b0d1abe0aad2a4f,80
24322000AS0495_a458379d33a96a7,85
24322000AS0496_0691c4074b77102,142
24322000AS0502_a9557905a22b10f,34
24322000AS0506_2b0fff71d01c5c2,187
24322000AS0522_5c6b87083ee6303,201
24322000AS0524_03fe5d62f77bc2f,130
24322000AS0541_973a92525aee16c,641
24322000AS0553_95f47198f95a3e4,141
24322000AS0559_a8bf393eb07e51f,156
24322000AS0560_e98e523c5870ebd,180
24322000AS0562_9e8e1443ab13571,57
24322000AS0563_fd447e9b89530c7,43
24322000AS0570_93a81ee47bfe95f,95
24322000AS0572_7564f34f764064e,107
24322000AS0573_66606a9d845d965,112
24322000AS0581_d8c20221abc5e25,102
24322000AS0582_24dac830e93fa91,97
24322000AS0605_6f5c6aabec6b588,67
24322000AS0619_eaf067eb0e3fb96,65
24322000AS0631_cb1ffa91e4c6a20,126
24322000AS0632_72ac973159a6fe8,116
24322000AS0650_b255e2d97c7765e,69
24322000AT0010_9b4a562524b9965,40
24322000AT0011_b61c451cd129382,104
24322000AT0012_5c8904613871df3,89
24322000AT0018_72d6898bb5ad57d,99
24322000AT0019_ad1bffeb4c4451f,91
24322000AT0021_b64f6dc5cb06540,122
24322000AT0022_c82a5fa854c547d,118
24322000AT0023_1111af212693fdd,125
24322000AT0027_931a21cccfe0a6b,103
24322000AT0029_80e3cb557d08390,129
24322000AT0030_6a875ba996f745d,548
24322000AT0030_c30777a685e6b6f,362
24322000AT0032_d4c53762f36ddac,107
24322000AT0033_992b43fb15ff2be,104
24322000AT0034_aa7267493a17c38,88
24322000AT0035_4d94b28c0b03708,1285
24322000AT0036_c9fc33eef92c241,125
24322000AT0037_4f05c0129273d6d,77
24322000AT0038_60351a06da2ff2a,125
24322000AT0039_376b60cce7fa4ea,86
24322000AT0040_597055b7d064707,71
24322000AT0041_5278adaf5d60921,71
24322000AT0046_39c37218b56f3c7,122
24322000AT0047_2cc66a4585169f5,82
24322000AT0048_85d02d96a4b20be,135
24322000AT0049_81944fbd20a3fb6,92
24322000AT0050_f313af978109db8,72
24322000AT0051_07c17948b8cfb4c,78
24322000AT0058_30a1e417360ae4b,27
24322000AT0059_f16d05e2c401045,93
24322000AT0060_50f5e92e2b7f950,78
24322000AT0061_27f93f862cd2c8d,92
24322000AT0062_17650b6f71aaa00,77
24322000AT0063_24ff4a15807dbb0,103
24322000AT0064_a5fc8376f81d310,114
24322000AT0065_4e05fd6b93dc6a9,131
24322000AT0066_af9c9751261a295,71
24322000AT0067_c8c9a551a473560,119
24322000AT0074_84b089cdb8d6136,17
24322000AT0076_b04e321dd37c966,57
24322000AT0077_f9068ab412a26a9,112
24322000AT0078_d67722817edfce2,101
24322000AT0079_bdb5efb3d191c27,79
24322000AT0080_a106ff2b79010f7,107
24322000AT0081_2833629ac8eef63,74
24322000AT0082_685260b42c75903,97
24322000AT0083_fcf7bf22c525344,43
24322000AT0084_2beaba1431ef2c5,63
24322000AT0085_1e70e6984bc20df,113
24322000AT0086_5312a99007105b4,96
24322000AT0090_6c2d733d0db5dce,161
24322000AT0091_a673fcc651a89a9,149
24322000AT0092_e0c82c99561fdc5,61
24322000AT0094_a1e313b724a1c8a,51
24322000AT0096_1e773547a6d9ea2,106
24322000AT0097_3b1ca46c38f1734,98
24322000AT0098_6eb2dcaf99fb00c,70
24322000AT0101_c8ba6cc810809d7,160
24322000AT0103_16c22c268763901,83
24322000AT0104_ea6b373c36cb077,98
24322000AT0105_5c9eb8731770094,51
24322000AT0106_ec7fa3a782bc5dc,107
24322000AT0107_55d79742dc2e622,86
24322000AT0108_77c35a4cf9cc2dd,73
24322000AT0109_5eef0c0373c66c1,57
24322000AT0110_8ea8881f0e3be59,67
24322000AT0112_f9d5e9c98358187,81
24322000AT0113_1f813a6be900e14,58
24322000AT0114_0a816c09468d617,92
24322000AT0115_32be2cdf1b4523b,60
24322000AT0118_32ab3843f73d80d,81
24322000AT0119_2543288d40e404a,87
24322000AT0121_8c582c9e59e6af2,89
24322000AT0122_aba03bda250b1bd,37
24322000AT0123_6d4b44b8879abee,82
24322000AT0125_d2d620d3ae16882,60
24322000AT0126_0c9d2b8e0c6efcb,96
24322000AT0127_4ab9a54a4a14654,122
24322000AT0139_2ea98019609a7a7,35
24322000AT0143_b65a744cf75d3ad,118
24322000AT0148_e0f317a5174b0d7,39
24322000AT0151_34ee74ef865905f,156
24322000AT0157_ab1b4c915088246,116
24322000AT0163_abc5217b3ffa1d5,1235
24322000AT0164_de66557f02ce8e1,91
24322000AT0214_5336ef011124ce7,106
24322000AT0221_279bfe5a75c9166,73
24322000AT0231_93f18c2b44c20fa,108
24322000AT0232_fd039ac4dba1f79,65
24322000AT0236_f40e72d3ad0ee77,1451
24322000AT0245_4de9b5abf9be896,2291
24322000AT0246_af8f5b9059827bb,96
24322000AV0006_bd0020bb4b1d9ae,139
24322000AV0009_296a747ca6ceb84,153
24322000AV0010_9f8bb6e6ebba584,93
24322000AV0011_0622bdfb045d729,76
24322000AV0012_7e515ec0a2fd591,98
24322000AV0013_0c90d7caec229f9,85
24322000AV0014_6b0097965203980,108
24322000AV0015_bf7d6fb0c9d96d5,99
24322000AV0016_933ed1650ef1102,169
24322000AV0017_739b747808ba448,84
24322000AV0018_089db59efb4f773,70
24322000AV0019_367f7a1b64910e2,112
24322000AV0020_e0236702d542e8f,89
24322000AV0021_7dcbf1f4f39a234,101
24322000AV0022_cdc1c7a5b0acbd0,74
24322000AV0023_4efecd61d521a42,87
24322000AV0024_358486db87c2f40,93
24322000AV0025_18215a211cdecba,92
24322000AV0026_26262aad80ee0c2,84
24322000AV0027_d22ad3dc142fa56,103
24322000AV0028_581964bc4209881,111
24322000AV0029_45a6dfe321705f7,85
24322000AV0030_803c4d93cf323ee,72
24322000AV0031_d520a23d641b18d,105
24322000AV0032_1d74cfb8e272a43,96
24322000AV0033_5054cc45c6c5382,90
24322000AV0034_c6c6046076c7776,79
24322000AV0035_83e8f69c596afb8,136
24322000AV0036_74e46d9fabf6c48,114
24322000AV0037_9191e7fb056365f,100
24322000AV0038_a03b0c75b6e32d2,88
24322000AV0039_9e8f150ec519151,90
24322000AV0040_73ef3c63d1120d3,129
24322000AV0041_01692b387a25368,30
24322000AV0044_4c4807273b2ea48,236
24322000AV0047_8a78d4cf61bd7ca,154
24322000AV0048_4bfe220d3f3234b,97
24322000AV0049_fc76af63a2a4ac6,81
24322000AV0050_a4ce7a2225726d5,125
24322000AV0051_6ce74aaf7d7aefb,97
24322000AV0052_ffdfd54b34eef5c,139
24322000AV0056_237161f46789a96,124
24322000AV0057_a759416e3f45e77,110
24322000AV0058_f41850e83699c50,85
24322000AV0059_f42f4ee11c22647,102
24322000AV0060_40185fd4b3ad1dd,110
24322000AV0061_baca600d92cb0cf,107
24322000AV0062_e96678e288b16e7,85
24322000AV0063_4ff1121c358fa48,99
24322000AV0064_2408f53f3ea8e07,94
24322000AV0065_01725935b2c3bc4,85
24322000AV0066_3b77cce6d15aab9,89
24322000AV0067_a194af01a58ca66,100
24322000AV0068_9f24575923dce16,110
24322000AV0069_f4a5da0d1c1cf3c,126
24322000AV0070_3fd7420244d5129,114
24322000AV0071_757beb349911dbc,164
24322000AV0072_83f6403a77c0790,99
24322000AV0073_1d7cf7fb1fbb2fd,101
24322000AV0074_84f37ae79bb5cdd,74
24322000AV0075_fe4ad110f2967ed,101
24322000AV0076_b3cf654186a9c97,103
24322000AV0077_aa1504bb3d1f1ad,118
24322000AV0078_7595064cfb0d4ed,97
24322000AV0079_ada9e35156604b8,100
24322000AV0080_9184e9901369b5d,89
24322000AV0081_9b5db6a01b20d10,104
24322000AV0082_632f96ba5e68651,89
24322000AV0083_ae2334096063563,88
24322000AV0084_07020fac6d795a5,108
24322000AV0085_e28f6f41e7c5c44,97
24322000AV0086_2d079f471ab67be,86
24322000AV0087_a4898b5100eafab,95
24322000AV0088_b874496ef22efdf,92
24322000AV0089_fea5f3dfdf73b8b,126
24322000AV0090_8fc568a2ae6adc1,103
24322000AV0091_59ca5e8883f9a71,109
24322000AV0092_326f7910e6bd49a,119
24322000AV0093_09ef50e8c7c3240,73
24322000AV0094_8b145ddf4174c72,99
24322000AV0095_480396cf50f2251,104
24322000AV0096_b1ba50414fad642,123
24322000AV0097_8bc2827d89decc7,123
24322000AV0098_ba2c001071d5a62,66
24322000AV0099_8914f6c1310d845,98
24322000AV0100_c0a086073b98cfc,138
24322000AV0101_02a4679175aa958,121
24322000AV0102_d88ec82eb9a066d,98
24322000AV0104_7ef5397804ff86c,82
24322000AV0105_bdf5958c194af5e,121
24322000AV0106_d12b58628f9f155,146
24322000AV0109_c9d447039de89e4,166
24322000AV0113_68b59d2011176fc,99
24322000AV0114_20811d13aeb0495,100
24322000AV0115_069f61176f04ef1,87
24322000AV0116_adeb9eb692f7994,100
24322000AV0117_0559ffdfbf46818,131
24322000AV0118_206314f36ce5636,88
24322000AV0119_5c31c90451b1965,124
24322000AV0120_a7e2194b7f0f160,120
24322000AV0121_0674ed137677b3a,107
24322000AV0122_b149573b56813ae,87
24322000AV0123_934286c11944ecc,98
24322000AV0124_0b03d7222926e1f,88
24322000AV0125_ab6f79ad31af599,87
24322000AV0126_a1fda6be07aa189,92
24322000AV0130_40bfb9d6fd70e21,171
24322000AV0132_2bc076c836a0cbb,132
24322000AV0136_d2ae848632e1a4d,79
24322000AV0137_559cead8d4b1394,89
24322000AV0138_ea981526e886978,95
24322000AV0139_38bebcbf71632f3,103
24322000AV0145_00fc53fa9377d83,69
24322000AV0147_7200fe72e77ee92,365
24322000AV0150_7468fff9b2e1da2,69
24322000AV0151_e382753c6ae58bb,107
24322000AV0154_75f847d1feba9ce,149
24322000AV0162_1ecfe1b6880700b,79
24322000AV0164_754cb7ab4e9bc93,
24322000AW0004_69e94990a7fe6a0,98
24322000AW0005_1691f93bac1e5f6,94
24322000AW0008_9e8530970eb7452,72
24322000AW0009_3e27a88dcac8041,69
24322000AW0010_70e8a73b278dbe8,56
24322000AW0011_8431e0b89c6aa5a,109
24322000AW0012_d1ab9ca9cb2211b,60
24322000AW0033_7f236ebf3b5adcc,113
24322000AW0034_c4df488b3f3d65d,113
24322000AW0035_7c800fa09867456,128
24322000AW0036_29bc3158e01120e,70
24322000AW0037_40cf2be4887eaa7,109
24322000AW0038_c2b059a2a0a62a3,91
24322000AW0039_a76f0400dfc63cf,96
24322000AW0040_82dafc3b852c9f5,102
24322000AW0041_1b8dbb8a23569e5,89
